batch_order,batch_key,batch_folder,input_row_number,url
2,london_eater_rest,02_london_eater_rest,1001,https://london.eater.com/2022/9/5/23337762/liz-truss-prime-minister-energy-bills-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1002,https://london.eater.com/2022/8/26/23323008/bar-swift-london-cocktail-bars-borough-high-street
2,london_eater_rest,02_london_eater_rest,1003,https://london.eater.com/2022/8/23/23313231/compton-arms-pub-islington-license-review-nimby-london
2,london_eater_rest,02_london_eater_rest,1004,https://london.eater.com/2022/8/4/23291236/the-tent-restaurant-chef-john-javier-17-little-portland-street
2,london_eater_rest,02_london_eater_rest,1005,https://london.eater.com/2022/8/3/23289029/bicester-village-shops-cafe-wolseley-closing
2,london_eater_rest,02_london_eater_rest,1006,https://london.eater.com/2022/7/29/23283818/sparrow-italia-restaurant-los-angeles-opening-mayfair-london
2,london_eater_rest,02_london_eater_rest,1007,https://london.eater.com/2022/7/21/23272938/peg-restaurant-hackney-closing-staff-shortage
2,london_eater_rest,02_london_eater_rest,1008,https://london.eater.com/2022/7/5/23195087/roti-joupa-clapham-closing-opening-balham
2,london_eater_rest,02_london_eater_rest,1009,https://london.eater.com/2022/6/28/23186146/mriya-restaurant-london-ukrainian-chef-yurii-koyryzhenko
2,london_eater_rest,02_london_eater_rest,1010,https://london.eater.com/2022/6/21/23176562/gordon-ramsay-lucky-cat-shoreditch-restaurant-opening
2,london_eater_rest,02_london_eater_rest,1011,https://london.eater.com/2022/6/14/23167146/national-restaurant-awards-2022
2,london_eater_rest,02_london_eater_rest,1012,https://london.eater.com/2022/6/7/23157877/salon-brixton-wine-bar-closing-nick-balfe
2,london_eater_rest,02_london_eater_rest,1013,https://london.eater.com/2022/5/10/23064911/juliets-cafe-studio-voltaire-clapham-best-brunch-south-west-london
2,london_eater_rest,02_london_eater_rest,1014,https://london.eater.com/2022/4/27/23042797/burger-king-restaurants-uk-chains
2,london_eater_rest,02_london_eater_rest,1015,https://london.eater.com/2022/4/26/23042678/bar-daskal-borough-yards-restaurants-barrafina
2,london_eater_rest,02_london_eater_rest,1016,https://london.eater.com/2022/4/11/23016631/corbin-and-king-minor-international-wolseley-restaurant-opening
2,london_eater_rest,02_london_eater_rest,1017,https://london.eater.com/2022/3/28/22999529/miznon-restaurant-paris-opening-london-pita-eyal-shani
2,london_eater_rest,02_london_eater_rest,1018,https://london.eater.com/2022/3/23/22992443/p-franco-clapton-wine-bar-menu-new-chef
2,london_eater_rest,02_london_eater_rest,1019,https://london.eater.com/2022/3/16/22980614/jamie-oliver-russia-restaurant-closing-ukraine-war-impact
2,london_eater_rest,02_london_eater_rest,1020,https://london.eater.com/2022/3/14/22968644/honey-and-co-restaurant-london-bloomsbury-new-opening
2,london_eater_rest,02_london_eater_rest,1021,https://london.eater.com/2022/3/4/22961349/rosslyn-coffee-tower-42-cafes
2,london_eater_rest,02_london_eater_rest,1022,https://london.eater.com/2022/2/24/22948807/jerusalem-tavern-londons-best-pubs-closed
2,london_eater_rest,02_london_eater_rest,1023,https://london.eater.com/2022/2/22/22945631/market-halls-food-hall-roti-king-canary-wharf-oxford-street-opening
2,london_eater_rest,02_london_eater_rest,1024,https://london.eater.com/2022/2/18/22940570/saltie-girl-boston-menu-restaurant-opening-mayfair
2,london_eater_rest,02_london_eater_rest,1025,https://london.eater.com/2022/2/17/22938835/roti-king-opening-restaurant-battersea-power-station
2,london_eater_rest,02_london_eater_rest,1026,https://london.eater.com/2022/2/15/22934588/honey-and-co-london-restaurant-closing
2,london_eater_rest,02_london_eater_rest,1027,https://london.eater.com/2022/2/14/22932961/three-uncles-cantonese-menu-new-restaurant-opening-brixton-village
2,london_eater_rest,02_london_eater_rest,1028,https://london.eater.com/2022/2/3/22915814/david-thompson-chef-restaurant-long-chim-london-nahm
2,london_eater_rest,02_london_eater_rest,1029,https://london.eater.com/2022/2/1/22912277/john-javier-chef-london-restaurant-master-sydney
2,london_eater_rest,02_london_eater_rest,1030,https://london.eater.com/2022/1/28/22906225/bubala-restaurant-soho-menu-opening
2,london_eater_rest,02_london_eater_rest,1031,https://london.eater.com/2022/1/25/22900460/corbin-and-king-restaurants-london-not-closing
2,london_eater_rest,02_london_eater_rest,1032,https://london.eater.com/2022/1/14/22883460/jolene-opening-bakery-well-street-hackney
2,london_eater_rest,02_london_eater_rest,1033,https://london.eater.com/2022/1/11/22877964/patty-and-bun-restaurants-london-best-burgers
2,london_eater_rest,02_london_eater_rest,1034,https://london.eater.com/2022/1/6/22868508/margot-bakery-east-finchley-opening-holloway-model-bakery
2,london_eater_rest,02_london_eater_rest,1035,https://london.eater.com/2021/12/21/22847934/best-christmas-hamper-guide-uk-london-2021
2,london_eater_rest,02_london_eater_rest,1036,https://london.eater.com/2021/12/20/22846438/omicron-rishi-sunak-hospitality-support-calls-restaurants-pubs-closed
2,london_eater_rest,02_london_eater_rest,1037,https://london.eater.com/2021/12/6/22820081/boundary-shoreditch-restaurant-hotel-new-opening-2022
2,london_eater_rest,02_london_eater_rest,1038,https://london.eater.com/2021/12/3/22813736/new-omakase-counter-restaurant-roji-opening-mayfair
2,london_eater_rest,02_london_eater_rest,1039,https://london.eater.com/2021/11/25/22802176/aubrey-japanese-izakaya-new-knightsbridge-restaurant-mandarin-oriental-bar-boulud-closed
2,london_eater_rest,02_london_eater_rest,1040,https://london.eater.com/2021/11/25/22802319/wendys-chicken-fast-food-success-opening-expansion
2,london_eater_rest,02_london_eater_rest,1041,https://london.eater.com/2021/11/23/22798591/lina-stores-fresh-pasta-restaurant-marylebone-opening
2,london_eater_rest,02_london_eater_rest,1042,https://london.eater.com/2021/11/22/22791564/new-mayfair-middle-eastern-restaurant-chef-roy-ner
2,london_eater_rest,02_london_eater_rest,1043,https://london.eater.com/2021/11/18/22788958/chef-chantelle-nicholson-apricity-sustainability-restaurant-mayfair
2,london_eater_rest,02_london_eater_rest,1044,https://london.eater.com/2021/11/18/22789241/cafe-rouge-french-chain-name-change-new-menu-vegan
2,london_eater_rest,02_london_eater_rest,1045,https://london.eater.com/2021/11/17/22787285/toklas-bakery-restaurant-frieze-surrey-street
2,london_eater_rest,02_london_eater_rest,1046,https://london.eater.com/2021/11/10/22772520/selfridges-restaurants-din-tai-fung-pizza-pilgrims-late-night-food-london
2,london_eater_rest,02_london_eater_rest,1047,https://london.eater.com/2021/9/30/22701875/din-tai-fung-london-restaurant-opening-selfridges
2,london_eater_rest,02_london_eater_rest,1048,https://london.eater.com/2021/9/22/22687504/sonora-taqueria-menu-opening-times-netil-market-best-tacos-london
2,london_eater_rest,02_london_eater_rest,1049,https://london.eater.com/2021/9/10/22666315/manteca-restaurant-london-menu-opening-shoreditch
2,london_eater_rest,02_london_eater_rest,1050,https://london.eater.com/2021/9/6/22659447/salt-bae-london-restaurant-opening-date-still-unknown
2,london_eater_rest,02_london_eater_rest,1051,https://london.eater.com/2021/8/31/22650014/soho-restaurants-al-fresco-dining-scheme-westminster-end-september
2,london_eater_rest,02_london_eater_rest,1052,https://london.eater.com/2021/8/25/22640965/bar-flounder-netil-market-street-food-london-lobster-rolls
2,london_eater_rest,02_london_eater_rest,1053,https://london.eater.com/2021/8/16/22627117/sichuan-popo-london-chinese-restaurants-sichuan-food
2,london_eater_rest,02_london_eater_rest,1054,https://london.eater.com/2021/8/12/22620169/gunpowder-london-restaurant-opening-greek-street-soho
2,london_eater_rest,02_london_eater_rest,1055,https://london.eater.com/2021/8/6/22612535/new-london-restaurants-mowgli-indian-street-food-nisha-katona
2,london_eater_rest,02_london_eater_rest,1056,https://london.eater.com/2021/8/4/22609158/berber-and-q-hackney-opening-new-restaurant-carmel-queens-park
2,london_eater_rest,02_london_eater_rest,1057,https://london.eater.com/2021/8/2/22605622/scotts-restaurant-opening-richmond-richard-caring-mayfair
2,london_eater_rest,02_london_eater_rest,1058,https://london.eater.com/2021/7/28/22428681/arcade-food-theatre-london-centre-point-jks-restaurants-reopening
2,london_eater_rest,02_london_eater_rest,1059,https://london.eater.com/2021/7/8/22564815/londons-best-butcher-opening-second-shop-hill-and-szrok-newington-green
2,london_eater_rest,02_london_eater_rest,1060,https://london.eater.com/2021/7/7/22566477/manteca-restaurant-opening-london-shoreditch
2,london_eater_rest,02_london_eater_rest,1061,https://london.eater.com/2021/7/2/22560442/best-mexican-food-best-tacos-london-fields-sonora-tortillas
2,london_eater_rest,02_london_eater_rest,1062,https://london.eater.com/2021/6/29/22553999/sessions-arts-club-restaurant-florence-knight-chef-london
2,london_eater_rest,02_london_eater_rest,1063,https://london.eater.com/2021/6/24/22548412/four-legs-plimsoll-pub-finsbury-park-compton-arms-restaurant-residency
2,london_eater_rest,02_london_eater_rest,1064,https://london.eater.com/2021/6/21/22543528/bar-boulud-daniel-boulud-restaurant-london-mandarin-oriental-knightsbridge-closed
2,london_eater_rest,02_london_eater_rest,1065,https://london.eater.com/2021/6/17/22538646/angus-steakhouse-restaurants-london-covent-garden-closing-menu
2,london_eater_rest,02_london_eater_rest,1066,https://london.eater.com/2021/6/15/22535077/bodega-ritas-clerkenwell-menu-opening-date-missy-flynn-gabe-pryce-new-london-restaurant
2,london_eater_rest,02_london_eater_rest,1067,https://london.eater.com/2021/6/9/22525765/niklas-ekstedt-chef-restaurant-london-great-scotland-yard-hotel
2,london_eater_rest,02_london_eater_rest,1068,https://london.eater.com/2021/6/7/22522449/one-hundred-hotel-shoreditch-restaurants-bars-ace-hotel-shoreditch-high-street
2,london_eater_rest,02_london_eater_rest,1069,https://london.eater.com/2021/5/28/22458114/ramo-ramen-restaurant-soho-filipino-japanese-food-maginhawa-group-mamasons
2,london_eater_rest,02_london_eater_rest,1070,https://london.eater.com/2021/5/27/22456864/the-pem-restaurant-sally-abe-chef-conrad-london-hotel
2,london_eater_rest,02_london_eater_rest,1071,https://london.eater.com/2021/5/12/22432371/hectors-wine-bar-cafe-de-beauvoir
2,london_eater_rest,02_london_eater_rest,1072,https://london.eater.com/2021/5/7/22424427/p-franco-guest-chef-chase-lovecky-hackney-wine-bar-clove-club
2,london_eater_rest,02_london_eater_rest,1073,https://london.eater.com/2021/4/30/22412047/river-cafe-max-rocha-restaurant-hackney-broadway-market
2,london_eater_rest,02_london_eater_rest,1074,https://london.eater.com/2021/4/29/22409247/boris-johnson-curtains-covid-vaccine-passport-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1075,https://london.eater.com/2021/4/26/22402146/polpo-russell-norman-brutto-new-london-restaurant-opening-2021
2,london_eater_rest,02_london_eater_rest,1076,https://london.eater.com/2021/4/22/22397665/the-sea-the-sea-pavilion-road-fishmonger-restaurant-acton-mews-haggerston-leo-carreira-chef
2,london_eater_rest,02_london_eater_rest,1077,https://london.eater.com/2021/4/20/22393830/covid-19-unemployment-figures-jobs-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1078,https://london.eater.com/2021/4/19/22391485/cafe-monico-restaurant-shaftesbury-avenue-closed-macellaio-rc-italian-steak
2,london_eater_rest,02_london_eater_rest,1079,https://london.eater.com/2021/4/13/22381396/fried-chicken-chains-london-pelicana-korea-wingshack-restaurant-expansions-covid-reopening
2,london_eater_rest,02_london_eater_rest,1080,https://london.eater.com/2021/4/6/22369735/rudys-pizza-manchester-restaurants-menu-opening-soho-london
2,london_eater_rest,02_london_eater_rest,1081,https://london.eater.com/2021/3/30/22358164/light-bar-restaurant-shoreditch-high-street
2,london_eater_rest,02_london_eater_rest,1082,https://london.eater.com/2021/3/22/22344196/marugame-udon-restaurant-menu-opening-liverpool-street-london
2,london_eater_rest,02_london_eater_rest,1083,https://london.eater.com/2021/3/16/22334155/gordon-ramsay-street-burger-restaurants-london-opening
2,london_eater_rest,02_london_eater_rest,1084,https://london.eater.com/2021/3/10/22322840/roketsu-restaurant-london-opening-date-daisuke-hayashi-kaiseki
2,london_eater_rest,02_london_eater_rest,1085,https://london.eater.com/2021/3/4/22313026/el-pastor-soho-new-london-restaurant-opening
2,london_eater_rest,02_london_eater_rest,1086,https://london.eater.com/2021/3/4/22313073/test-and-trace-app-coronavirus-restaurants-pubs-data-breaches
2,london_eater_rest,02_london_eater_rest,1087,https://london.eater.com/2021/2/25/22300785/restaurants-eat-out-to-help-out-reopening-after-lockdown
2,london_eater_rest,02_london_eater_rest,1088,https://london.eater.com/2021/2/24/22298836/outdoor-dining-london-when-restaurants-reopen-after-lockdown
2,london_eater_rest,02_london_eater_rest,1089,https://london.eater.com/2021/2/22/22294924/coronavirus-lockdown-roadmap-reopening-boris-johnson-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1090,https://london.eater.com/2021/2/16/22285267/vaccine-passports-after-lockdown-england-cinemas-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1091,https://london.eater.com/2021/2/11/22277906/prezzo-chain-restaurants-uk-coronavirus-closures
2,london_eater_rest,02_london_eater_rest,1092,https://london.eater.com/2020/12/21/22192904/marcus-rashford-end-child-food-poverty-campaign-food-banks-uk-map
2,london_eater_rest,02_london_eater_rest,1093,https://london.eater.com/2020/12/17/22180117/river-cafe-restaurant-lego-set-jj-abrams-director
2,london_eater_rest,02_london_eater_rest,1094,https://london.eater.com/2020/12/16/22178377/elliots-restaurant-borough-market-new-opening-hackney-mare-street
2,london_eater_rest,02_london_eater_rest,1095,https://london.eater.com/2020/12/15/22175932/simon-rogan-restaurants-london-roganic-marylebone-closing
2,london_eater_rest,02_london_eater_rest,1096,https://london.eater.com/2020/12/14/22173807/imads-syrian-kitchen-soho-restaurant-opening-london
2,london_eater_rest,02_london_eater_rest,1097,https://london.eater.com/2020/12/1/21728086/river-cafe-london-new-restaurant-sylvias-ruth-rogers
2,london_eater_rest,02_london_eater_rest,1098,https://london.eater.com/2020/10/30/21541579/pizza-express-restaurants-closing-uk-coronavirus-regulations
2,london_eater_rest,02_london_eater_rest,1099,https://london.eater.com/2020/10/26/21531623/atari-ya-sushi-bar-ealing-common-restaurant-closed
2,london_eater_rest,02_london_eater_rest,1100,https://london.eater.com/2020/10/21/21526300/buvette-restaurant-jody-williams-new-opening-london-via-carota-i-sodi
2,london_eater_rest,02_london_eater_rest,1101,https://london.eater.com/2020/10/20/21524739/london-coronavirus-lockdown-mayor-sadiq-khan-10pm-pub-restaurant-curfew
2,london_eater_rest,02_london_eater_rest,1102,https://london.eater.com/2020/10/13/21514029/connaught-patisserie-mayfair-hotel-restaurant-river-cafe-nemesis
2,london_eater_rest,02_london_eater_rest,1103,https://london.eater.com/2020/10/1/21496687/curfew-coronavirus-uk-10pm-lockdown-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1104,https://london.eater.com/2020/9/29/21493085/tramshed-project-shoreditch-restaurant-opening-co-working
2,london_eater_rest,02_london_eater_rest,1105,https://london.eater.com/2020/9/29/21493121/corbin-and-king-restaurants-manzis-soho-seafood-opening
2,london_eater_rest,02_london_eater_rest,1106,https://london.eater.com/2020/9/22/21450553/coronavirus-curfew-restaurants-pubs-10pm-mask-rules
2,london_eater_rest,02_london_eater_rest,1107,https://london.eater.com/2020/9/18/21445001/coronavirus-lockdown-uk-restaurants-closing-rising-cases
2,london_eater_rest,02_london_eater_rest,1108,https://london.eater.com/2020/9/14/21425877/noble-rot-restaurant-soho-menu-opening-stephen-harris-alex-jackson
2,london_eater_rest,02_london_eater_rest,1109,https://london.eater.com/2020/9/11/21431949/uk-coronavirus-latest-news-track-and-trace-restaurants-dining
2,london_eater_rest,02_london_eater_rest,1110,https://london.eater.com/2020/9/9/21428679/uk-coronavirus-latest-news-track-and-trace-restaurants-pubs-privacy
2,london_eater_rest,02_london_eater_rest,1111,https://london.eater.com/2020/9/4/21422633/the-dairy-clapham-new-restaurant-opening-bermondsey
2,london_eater_rest,02_london_eater_rest,1112,https://london.eater.com/2020/9/1/21409991/marcus-rashford-child-food-insecurity-free-school-meals-food-alliance
2,london_eater_rest,02_london_eater_rest,1113,https://london.eater.com/2020/8/28/21405247/uk-coronavirus-latest-news-restaurants-eat-out-help-out
2,london_eater_rest,02_london_eater_rest,1114,https://london.eater.com/2020/8/26/21402255/eat-out-to-help-out-restaurant-discount-london-running-out-extension-september
2,london_eater_rest,02_london_eater_rest,1115,https://london.eater.com/2020/8/26/21402492/wahaca-london-menu-restaurants-closing-coronavirus-pandemic
2,london_eater_rest,02_london_eater_rest,1116,https://london.eater.com/2020/8/24/21398789/asma-khan-darjeeling-express-new-restaurant-opening-covent-garden-london
2,london_eater_rest,02_london_eater_rest,1117,https://london.eater.com/2020/8/21/21395121/london-chinatown-restaurants-outdoor-dining-economic-recovery
2,london_eater_rest,02_london_eater_rest,1118,https://london.eater.com/2020/8/20/21377002/eat-out-to-help-out-discount-extension-london-restaurants
2,london_eater_rest,02_london_eater_rest,1119,https://london.eater.com/2020/8/19/21374903/pizza-express-closing-restaurants-coronavirus-pandemic
2,london_eater_rest,02_london_eater_rest,1120,https://london.eater.com/2020/8/19/21374904/the-dairy-restaurant-clapham-robin-gill-closing-coronavirus
2,london_eater_rest,02_london_eater_rest,1121,https://london.eater.com/2020/8/19/21374965/forza-win-restaurant-peckham-italian-closing
2,london_eater_rest,02_london_eater_rest,1122,https://london.eater.com/2020/8/18/21373728/eat-out-to-help-out-35-million-meals-coronavirus-uk
2,london_eater_rest,02_london_eater_rest,1123,https://london.eater.com/2020/8/17/21371711/emilia-restaurant-bonhams-london-closing
2,london_eater_rest,02_london_eater_rest,1124,https://london.eater.com/2020/8/14/21368600/eat-out-help-out-restaurants-latest-coronavirus-news
2,london_eater_rest,02_london_eater_rest,1125,https://london.eater.com/2020/8/11/21363120/eat-out-to-help-out-restaurant-deal-10-million
2,london_eater_rest,02_london_eater_rest,1126,https://london.eater.com/2020/8/7/21358385/cub-mr-lyan-hoxton-street-restaurant-closing
2,london_eater_rest,02_london_eater_rest,1127,https://london.eater.com/2020/8/6/21356800/dumpling-shack-restaurant-spitalfields-opening-london-isle-of-dogs
2,london_eater_rest,02_london_eater_rest,1128,https://london.eater.com/2020/8/5/21355274/dum-biryani-soho-lucknow-49-mayfair-central-london-indian-restaurants-closing
2,london_eater_rest,02_london_eater_rest,1129,https://london.eater.com/2020/8/4/21353816/pizza-express-restaurants-closing-uk-debts
2,london_eater_rest,02_london_eater_rest,1130,https://london.eater.com/2020/8/3/21349694/byron-burger-menu-restaurants-closing
2,london_eater_rest,02_london_eater_rest,1131,https://london.eater.com/2020/8/3/21352389/oklava-restaurant-shoreditch-selin-kiazim-bakery-fitzrovia-closed
2,london_eater_rest,02_london_eater_rest,1132,https://london.eater.com/2020/7/31/21349248/london-restaurants-latest-news-eat-out-to-help-out-scheme-list
2,london_eater_rest,02_london_eater_rest,1133,https://london.eater.com/2020/7/30/21347801/dominique-ansel-bakery-london-treehouse-cronut-closing
2,london_eater_rest,02_london_eater_rest,1134,https://london.eater.com/2020/7/28/21344749/eat-out-help-out-scheme-restaurants-london-near-me
2,london_eater_rest,02_london_eater_rest,1135,https://london.eater.com/2020/7/24/21336893/london-restaurants-latest-news-masks-takeaway-coronavirus
2,london_eater_rest,02_london_eater_rest,1136,https://london.eater.com/2020/7/23/21335334/bread-ahead-bakery-doughnuts-borough-market-new-opening-chiswick
2,london_eater_rest,02_london_eater_rest,1137,https://london.eater.com/2020/7/23/21335552/face-masks-compulsory-uk-takeaway-food-drink-24-july
2,london_eater_rest,02_london_eater_rest,1138,https://london.eater.com/2020/7/20/21328236/ask-restaurants-zizzi-italian-closing-coronavirus-pandemic
2,london_eater_rest,02_london_eater_rest,1139,https://london.eater.com/2020/7/16/21326798/vat-relief-uk-restaurant-chains-cutting-prices-mcdonalds-nandos-kfc
2,london_eater_rest,02_london_eater_rest,1140,https://london.eater.com/2020/7/15/21325333/wear-mask-shops-uk-coronavirus-restaurants-pubs
2,london_eater_rest,02_london_eater_rest,1141,https://london.eater.com/2020/7/13/21322335/when-restaurants-opening-eating-out-survey-office-national-statistics-coronavirus
2,london_eater_rest,02_london_eater_rest,1142,https://london.eater.com/2020/7/9/21318813/covid-19-cereal-killer-cafe-closing-brick-lane-east-london
2,london_eater_rest,02_london_eater_rest,1143,https://london.eater.com/2020/7/3/21312381/pubs-restaurants-reopening-6am-england-4-july-social-distancing
2,london_eater_rest,02_london_eater_rest,1144,https://london.eater.com/2020/7/1/21301529/london-restaurants-reopening-guide-uk-coronavirus-social-distancing
2,london_eater_rest,02_london_eater_rest,1145,https://london.eater.com/2020/6/30/21308148/marugame-udon-restaurant-menu-opening-london
2,london_eater_rest,02_london_eater_rest,1146,https://london.eater.com/2020/6/29/21306738/wendys-burgers-american-fast-food-opening-uk
2,london_eater_rest,02_london_eater_rest,1147,https://london.eater.com/2020/6/23/21300146/black-box-best-coffee-london-orbital-comic-book-store-seven-dials
2,london_eater_rest,02_london_eater_rest,1148,https://london.eater.com/2020/6/23/21300147/uk-restaurants-pubs-reopen-4-july-coronavirus-lockdown
2,london_eater_rest,02_london_eater_rest,1149,https://london.eater.com/2020/6/22/21298853/percy-ingle-east-london-bakery-closing-covid-19
2,london_eater_rest,02_london_eater_rest,1150,https://london.eater.com/2020/6/18/21295313/best-london-restaurants-reopening-fay-gomes-elephant-castle
2,london_eater_rest,02_london_eater_rest,1151,https://london.eater.com/2020/6/17/21293974/when-restaurants-reopen-london-outdoor-dining-coronavirus-lockdown-westminster-council
2,london_eater_rest,02_london_eater_rest,1152,https://london.eater.com/2020/6/15/21291292/coronavirus-social-distancing-uk-when-restaurants-pubs-reopen
2,london_eater_rest,02_london_eater_rest,1153,https://london.eater.com/2020/6/10/21286182/when-restaurants-reopen-pubs-uk-coronavirus-lockdown-latest-news
2,london_eater_rest,02_london_eater_rest,1154,https://london.eater.com/2020/6/1/21276647/restaurant-reopening-st-john-doughnuts-bakery-south-london
2,london_eater_rest,02_london_eater_rest,1155,https://london.eater.com/2020/5/29/21274331/london-restaurant-opening-coronavirus-lockdown-pandemic-hoxton-street
2,london_eater_rest,02_london_eater_rest,1156,https://london.eater.com/2020/5/28/21272947/boris-johnson-liaison-committee-pubs-restaurants-reopening
2,london_eater_rest,02_london_eater_rest,1157,https://london.eater.com/2020/5/19/21263353/carluccios-restaurants-closing-coronavirus-new-owners-giraffe
2,london_eater_rest,02_london_eater_rest,1158,https://london.eater.com/2020/5/6/21224734/coronavirus-free-food-nhs-staff-volunteering-deliveraid-london-restaurants
2,london_eater_rest,02_london_eater_rest,1159,https://london.eater.com/2020/4/24/21234156/uk-coronavirus-lockdown-when-restaurants-pubs-reopen-explained
2,london_eater_rest,02_london_eater_rest,1160,https://london.eater.com/2020/4/20/21227717/uk-coronavirus-lockdown-when-restaurants-pubs-reopen-michael-gove
2,london_eater_rest,02_london_eater_rest,1161,https://london.eater.com/2020/4/7/21209386/mark-hix-restaurants-london-administration-closing-coronavirus-impact
2,london_eater_rest,02_london_eater_rest,1162,https://london.eater.com/2020/4/1/21202581/coronavirus-uk-latest-one-million-businesses-closing-restaurant-job-losses
2,london_eater_rest,02_london_eater_rest,1163,https://london.eater.com/2020/3/24/21190599/coronavirus-uk-latest-mcdonalds-closing-restaurants-nandos-costa-pret-a-manger
2,london_eater_rest,02_london_eater_rest,1164,https://london.eater.com/2020/3/23/21190611/coronavirus-uk-london-restaurants-closing-photos
2,london_eater_rest,02_london_eater_rest,1165,https://london.eater.com/2020/3/23/21190728/st-john-restaurants-bakeries-coronavirus-closure
2,london_eater_rest,02_london_eater_rest,1166,https://london.eater.com/2020/3/20/21188211/best-london-restaurants-recipes-home-cooking-padella-hoppers-bao-sabor
2,london_eater_rest,02_london_eater_rest,1167,https://london.eater.com/2020/3/19/21186741/coronavirus-uk-latest-london-restaurants-closing-news
2,london_eater_rest,02_london_eater_rest,1168,https://london.eater.com/2020/3/18/21184008/london-restaurants-closing-coronavirus-response-instagram
2,london_eater_rest,02_london_eater_rest,1169,https://london.eater.com/2020/3/17/21183103/coronavirus-uk-latest-avoid-restaurants-advice-catastrophe-restaurant-industry
2,london_eater_rest,02_london_eater_rest,1170,https://london.eater.com/2020/3/17/21183209/coronavirus-london-restaurants-closing-bright-peg
2,london_eater_rest,02_london_eater_rest,1171,https://london.eater.com/2020/3/17/21183520/coronavirus-uk-latest-restaurants-closing-government-financial-relief-announcement
2,london_eater_rest,02_london_eater_rest,1172,https://london.eater.com/2020/3/16/21178431/coronavirus-uk-latest-restaurant-food-impact-kfc-adverts
2,london_eater_rest,02_london_eater_rest,1173,https://london.eater.com/2020/3/16/21181906/uk-coronavirus-new-guidance-avoid-restaurants-bars-clubs
2,london_eater_rest,02_london_eater_rest,1174,https://london.eater.com/2020/3/13/21178251/best-london-restaurants-recommendations-2020
2,london_eater_rest,02_london_eater_rest,1175,https://london.eater.com/2020/3/9/21171246/towpath-cafe-london-opening-date-singburi-leytonstone
2,london_eater_rest,02_london_eater_rest,1176,https://london.eater.com/2020/3/2/21160195/davies-and-brook-daniel-humm-london-restaurant-review-jay-rayner-claridges
2,london_eater_rest,02_london_eater_rest,1177,https://london.eater.com/2020/3/2/21160999/tata-eatery-iberico-katsu-sando-restaurant-closing-tayer-elementary-old-street
2,london_eater_rest,02_london_eater_rest,1178,https://london.eater.com/2020/2/26/21152627/fresh-pasta-restaurants-london-dried-pasta-food-trend
2,london_eater_rest,02_london_eater_rest,1179,https://london.eater.com/2020/2/26/21154059/cafe-deco-restaurant-store-street-london-40-maltby-street-anna-tobias
2,london_eater_rest,02_london_eater_rest,1180,https://london.eater.com/2020/2/17/21140683/claro-portuguese-seafood-restaurant-soho-chef-leo-carreira
2,london_eater_rest,02_london_eater_rest,1181,https://london.eater.com/2020/2/14/21136608/best-restaurant-recommendations-london-weekend
2,london_eater_rest,02_london_eater_rest,1182,https://london.eater.com/2020/2/12/21133040/dominique-ansel-treehouse-london-restaurant-instagram-food
2,london_eater_rest,02_london_eater_rest,1183,https://london.eater.com/2020/2/10/21130524/casa-do-frango-shoreditch-piri-piri-chicken-restaurant-review-london-marina-o-loughlin-jay-rayner
2,london_eater_rest,02_london_eater_rest,1184,https://london.eater.com/2020/2/7/21126505/jolene-bakery-newington-green-new-opening-hornsey-road-westerns-laundry-primeur
2,london_eater_rest,02_london_eater_rest,1185,https://london.eater.com/2020/2/6/21126076/nobu-berkeley-street-sushi-restaurant-mayfair-closing-march-2020
2,london_eater_rest,02_london_eater_rest,1186,https://london.eater.com/2020/2/5/21122126/brexit-transition-london-restaurants-impact-food-prices-goods
2,london_eater_rest,02_london_eater_rest,1187,https://london.eater.com/2020/2/5/21123892/padella-pasta-shoreditch-restaurant-opening
2,london_eater_rest,02_london_eater_rest,1188,https://london.eater.com/2020/2/3/21119511/mei-mei-borough-market-london-restaurant-reviews-jay-rayner
2,london_eater_rest,02_london_eater_rest,1189,https://london.eater.com/2020/1/31/21116597/best-restaurant-recommendations-london-weekends
2,london_eater_rest,02_london_eater_rest,1190,https://london.eater.com/2020/1/29/21112140/pasta-pizza-mash-up-best-london-restaurant-residencies-four-legs
2,london_eater_rest,02_london_eater_rest,1191,https://london.eater.com/2020/1/27/21082659/neat-burger-london-restaurant-review-lewis-hamilton-beyond-meat-vegan-burgers
2,london_eater_rest,02_london_eater_rest,1192,https://london.eater.com/2020/1/23/21078314/lamberts-restaurant-balham-closing-london
2,london_eater_rest,02_london_eater_rest,1193,https://london.eater.com/2020/1/21/21073733/best-dumplings-chinese-restaurants-london
2,london_eater_rest,02_london_eater_rest,1194,https://london.eater.com/2020/1/20/21073076/silo-doug-mcmaster-zero-waste-london-restaurant-review
2,london_eater_rest,02_london_eater_rest,1195,https://london.eater.com/2020/1/20/21073775/moio-restaurant-last-crumb-bakery-stoke-newington-closed
2,london_eater_rest,02_london_eater_rest,1196,https://london.eater.com/2020/1/17/21070135/loyle-carner-food-ottolenghi-celebrity-sightings-london-restaurants
